38 Sea Zone  (5524,2829)  (5583,2889)  (5523,2889)  (5467,2769)  (5527,2769)  (5584,2829)  (5587,2766)  (5463,2927)  (5624,2949)  (5564,2949)  (5386,2686)  (5322,2867)  (5262,2835)  | overflowToLeft=false
17 Sea Zone  (7440,1030)  (7380,1089)  (7380,1029)  (7499,1090)  (7440,970)  (7500,970)  (7500,1030)  (7378,969)  (7439,1149)  (7379,1149)  (7320,1089)  (7320,1029)  (7559,1090)  (7559,1150)  (7499,1150)  (7319,1150)  (7438,910)  (7498,910)  (7558,910)  (7560,970)  (7560,1030)  (7318,969)  (7318,909)  (7378,909)  (7618,893)  (7439,1209)  (7379,1209)  (7260,1090)  (7260,1030)  (7619,1090)  (7619,1150)  (7619,1210)  (7559,1210)  (7499,1210)  (7319,1210)  (7259,1210)  (7259,1150)  (7620,953)  (7620,1013)  (7258,970)  (7258,910)  | overflowToLeft=false
87 Sea Zone  (1417,2925)  (1357,2984)  (1357,2924)  (1476,2985)  (1417,2865)  (1477,2865)  (1477,2925)  (1355,2864)  (1416,3044)  (1356,3044)  (1297,2984)  (1536,2985)  (1536,3045)  (1476,3045)  (1296,3045)  (1415,2805)  (1475,2805)  (1535,2805)  (1537,2865)  (1537,2925)  (1338,2804)  (1416,3104)  (1356,3104)  (1567,3105)  (1507,3105)  (1296,3105)  (1236,3105)  (1236,3045)  (1433,2745)  (1493,2745)  (1553,2745)  (1176,3132)  (1506,2685)  (1566,2685)  | overflowToLeft=false
58 Sea Zone  (6241,3654)  (6181,3713)  (6181,3653)  (6300,3714)  (6241,3594)  (6301,3594)  (6301,3654)  (6179,3593)  (6240,3773)  (6180,3773)  (6121,3713)  (6121,3653)  (6360,3714)  (6360,3774)  (6300,3774)  (6120,3774)  (6239,3534)  (6119,3593)  (6119,3533)  (6179,3533)  (6420,3693)  (6420,3753)  (6078,3473)  (6138,3473)  (6198,3473)  (6480,3678)  (6480,3738)  | overflowToLeft=false
102 Sea Zone  (3609,1452)  (3549,1506)  (3549,1446)  (3609,1392)  (3669,1412)  (3669,1472)  | overflowToLeft=false
Ontario  (591,587)  (531,591)  (531,531)  (650,647)  (591,527)  (651,569)  (471,586)  (564,467)  (700,719)  | overflowToLeft=false
Ethiopia  (3480,2685)  (3420,2744)  (3420,2684)  (3539,2745)  (3480,2625)  (3540,2625)  (3540,2685)  (3418,2624)  (3360,2781)  (3360,2721)  (3599,2745)  (3571,2805)  (3511,2805)  (3569,2565)  (3600,2625)  | overflowToLeft=false
New Hebrides  (7671,3260)  | overflowToLeft=false
British Somaliland  (3685,2709)  | overflowToLeft=false
Himalayas  (4938,1909)  (4878,1968)  (4878,1908)  (4997,1969)  (4998,1886)  (4876,1848)  (4937,2028)  (5057,1946)  (5057,2006)  (4997,2029)  (4816,1838)  (4806,1778)  (4866,1778)  (5094,2066)  (5117,1895)  (5117,1955)  (4770,1718)  (4830,1718)  (5154,2015)  (4710,1683)  (5177,1894)  (5177,1954)  (4770,1658)  (4707,1623)  (5237,1908)  (4767,1598)  (4736,1538)  | overflowToLeft=false
61 Sea Zone  (4871,3680)  (4811,3739)  (4811,3679)  (4930,3740)  (4871,3620)  (4931,3620)  (4931,3680)  (4809,3619)  (4751,3796)  (4751,3736)  (4749,3676)  (4749,3616)  | overflowToLeft=false
Egypt  (3458,2086)  (3503,2146)  (3443,2146)  (3412,2026)  (3472,2026)  (3512,2206)  (3452,2206)  | overflowToLeft=false
Kirov  (4321,134)  (4261,113)  (4380,194)  (4321,74)  (4381,74)  (4381,134)  (4239,53)  (4299,14)  (4359,14)  (4419,14)  | overflowToLeft=false
Sakha  (6317,100)  (6257,159)  (6257,99)  (6376,160)  (6317,40)  (6377,40)  (6377,100)  (6255,39)  (6316,219)  (6256,219)  (6197,159)  (6197,99)  (6436,160)  (6387,220)  (6437,1)  (6437,61)  (6195,39)  (6496,121)  | overflowToLeft=false
52 Sea Zone  (8653,2772)  (8653,2832)  (8653,2892)  (8653,2952)  (8653,3012)  (8653,3072)  (8653,3132)  (8653,3192)  (8653,3252)  (8713,2772)  (8713,2832)  (8713,2892)  (8713,2952)  (8713,3012)  (8713,3072)  (8713,3132)  (8713,3192)  (8713,3252)  (8773,2772)  (8773,2832)  (8773,2892)  (8773,2952)  (8773,3012)  (8773,3072)  (8773,3132)  (8773,3192)  (8773,3252)  (8833,2772)  (8833,2832)  (8833,2892)  (8833,2952)  (8833,3012)  (8833,3072)  (8833,3132)  (8833,3192)  (8833,3252)  (8861,2602)  (8861,2662)  (8893,2722)  (8893,2782)  (8893,2842)  (8893,2902)  (8893,2962)  (8893,3022)  (8893,3175)  (8893,3235)  (8921,2602)  (8921,2662)  (8953,2722)  (8953,2782)  (8953,2842)  (8953,2902)  (8953,2962)  (8953,3022)  (8953,3165)  (8953,3225)  | overflowToLeft=false
Sierra Leone  (2007,2437)  | overflowToLeft=false
Bolivia  (998,2556)  (938,2615)  (1034,2616)  (998,2496)  (1058,2546)  | overflowToLeft=false
Northern Caucasus  (4044,1381)  (3984,1437)  (3984,1377)  (4103,1441)  (4104,1344)  (4145,1284)  (3924,1412)  (4164,1344)  (4224,1319)  | overflowToLeft=false
Malta  (2804,1852)  | overflowToLeft=false
Wake Island  (7458,1827)  | overflowToLeft=false
Saudi Arabia  (3845,2311)  (3785,2370)  (3785,2310)  (3904,2371)  (3845,2251)  (3905,2251)  (3905,2311)  (3783,2250)  (3844,2430)  (3784,2430)  (3725,2370)  (3725,2310)  (3964,2371)  (3964,2431)  (3904,2431)  (3843,2191)  (3903,2191)  (3965,2232)  (3965,2292)  (3723,2250)  (3723,2190)  (3783,2190)  (3844,2490)  (3784,2490)  (4024,2352)  (4024,2412)  (3939,2491)  (4025,2287)  (3663,2153)  (3723,2130)  (3783,2130)  (3870,2550)  (3810,2550)  (4084,2347)  (4084,2407)  (3772,2610)  (4144,2353)  | overflowToLeft=false
Timguska  (4829,647)  (4769,690)  (4769,630)  (4888,707)  (4829,587)  (4889,640)  (4751,570)  (4828,750)  (4948,709)  (4888,767)  (4811,527)  (4950,769)  (4745,510)  (4828,810)  (4888,827)  (4805,467)  (4855,887)  | overflowToLeft=false
27 Sea Zone  (8172,1901)  (8112,1960)  (8112,1900)  (8231,1961)  (8172,1841)  (8232,1841)  (8232,1901)  (8110,1840)  (8171,2020)  (8111,2020)  (8052,1960)  (8052,1900)  (8291,1961)  (8291,2021)  (8231,2021)  (8051,2021)  (8170,1781)  (8230,1781)  (8290,1781)  (8292,1841)  (8292,1901)  (8050,1840)  (8050,1780)  (8110,1780)  (8350,1723)  (8171,2080)  (8111,2080)  (7992,1961)  (7992,1901)  (8351,1961)  (8351,2021)  (8351,2081)  (8291,2081)  (8231,2081)  (8051,2081)  (7991,2081)  (7991,2021)  (8170,1721)  (8230,1721)  (8290,1721)  (8352,1783)  (7991,1720)  (8051,1720)  (8350,1663)  (8111,1661)  (8171,1661)  (8231,1661)  (7991,1660)  (8051,1660)  | overflowToLeft=false
33 Sea Zone  (7637,2316)  (7577,2375)  (7577,2315)  (7696,2376)  (7637,2256)  (7697,2256)  (7697,2316)  (7575,2255)  (7517,2426)  (7517,2366)  (7756,2376)  (7635,2196)  (7695,2196)  (7755,2196)  (7757,2256)  (7757,2316)  (7515,2306)  (7515,2246)  | overflowToLeft=false
Szechwan  (5385,1784)  (5362,1844)  (5408,1724)  (5445,1784)  | overflowToLeft=false
Eire  (2112,537)  (2052,593)  | overflowToLeft=false
Hawaiian Islands  (8373,1860)  | overflowToLeft=false
Baluchistan  (4429,2151)  (4369,2210)  (4369,2150)  (4488,2211)  (4489,2110)  (4428,2270)  (4368,2270)  (4549,2049)  (4549,2109)  (4580,1989)  | overflowToLeft=false
Rostov  (4035,1174)  (3975,1233)  (4056,1234)  (3995,1114)  (4055,1114)  (4095,1174)  (3915,1290)  | overflowToLeft=false
42 Sea Zone  (5123,3065)  (5063,3124)  (5063,3064)  (5182,3125)  (5123,3005)  (5183,3005)  (5183,3065)  (5061,3004)  (5122,3184)  (5062,3184)  (5003,3124)  (5003,3064)  (5242,3125)  (5242,3185)  (5182,3185)  (5002,3185)  (5121,2945)  (5243,3003)  (5243,3063)  (5001,3004)  (5001,2944)  (5061,2944)  (5302,3123)  (5302,3183)  (4980,2884)  (5040,2884)  (5362,3136)  (5362,3196)  (4980,2824)  (5040,2824)  (5422,3162)  (5482,3162)  (5542,3144)  (5602,3159)  | overflowToLeft=false
Newfoundland Labrador  (992,440)  (953,380)  | overflowToLeft=false
France  (2505,1027)  (2567,1072)  (2629,1073)  (2442,1056)  (2503,1089)  (2567,1134)  (2629,1133)  (2442,1118)  (2503,1152)  | overflowToLeft=false
36 Sea Zone  (6053,2223)  (6053,2283)  (6053,2343)  (6053,2403)  (6053,2463)  (6053,2523)  (6053,2583)  (6053,2643)  (6113,2223)  (6113,2283)  (6113,2343)  (6113,2451)  (6113,2511)  (6113,2571)  (6113,2631)  (6173,2223)  (6173,2283)  (6173,2446)  (6173,2506)  (6173,2566)  (6173,2626)  (6233,2391)  (6233,2451)  (6233,2511)  (6233,2571)  (6233,2631)  (6293,2431)  (6293,2491)  (6293,2551)  (6293,2611)  (6293,2671)  (6353,2419)  (6353,2479)  (6353,2539)  (6353,2599)  (6353,2659)  (6365,2222)  (6413,2372)  (6413,2432)  (6413,2492)  (6413,2552)  (6413,2612)  (6413,2672)  (6418,2282)  (6425,2222)  (6473,2342)  (6473,2402)  (6473,2462)  (6473,2522)  (6473,2582)  (6473,2642)  | overflowToLeft=false
Novgorod  (3754,533)  (3694,560)  (3814,487)  | overflowToLeft=false
Fukien  (5893,1843)  (5887,1903)  (5876,1783)  (5936,1783)  | overflowToLeft=false
111 Sea Zone  (1813,705)  (1753,764)  (1753,704)  (1872,765)  (1813,645)  (1873,645)  (1873,705)  (1751,644)  (1793,824)  (1733,824)  (1811,585)  (1871,585)  (1694,584)  | overflowToLeft=false
80 Sea Zone  (4557,3000)  (4497,3059)  (4497,2999)  (4616,3060)  (4557,2940)  (4617,2940)  (4617,3000)  (4495,2939)  (4556,3119)  (4496,3119)  (4671,3120)  (4555,2880)  (4615,2880)  (4482,2879)  (4611,3179)  (4551,3179)  (4491,3179)  (4671,3180)  | overflowToLeft=false
74 Sea Zone  (3616,3384)  (3616,3444)  (3616,3504)  (3616,3564)  (3616,3773)  (3629,3071)  (3647,3131)  (3650,3241)  (3650,3301)  (3676,3361)  (3707,3105)  (3707,3165)  (3710,3225)  (3710,3285)  (3736,3345)  (3739,3794)  (3767,3116)  (3770,3176)  (3770,3236)  (3796,3296)  (3796,3356)  (3799,3778)  (3827,3116)  (3830,3176)  (3830,3236)  (3844,3718)  (3856,3296)  (3859,3778)  (3877,3658)  (3887,3116)  (3890,3176)  (3890,3236)  (3903,3586)  (3904,3718)  (3919,3778)  (3925,3524)  (3937,3646)  (3947,3116)  (3950,3176)  (3950,3236)  (3956,3464)  (3963,3584)  (3964,3706)  (3969,3296)  | overflowToLeft=false
105 Sea Zone  (1208,1212)  (1148,1271)  (1148,1211)  (1267,1272)  (1208,1152)  (1268,1152)  (1268,1212)  (1146,1151)  (1207,1331)  (1147,1331)  (1088,1271)  (1088,1211)  (1327,1272)  (1327,1332)  (1267,1332)  (1087,1332)  (1206,1092)  (1266,1092)  (1326,1092)  (1328,1152)  (1328,1212)  (1086,1151)  (1086,1091)  (1146,1091)  (1386,1034)  (1207,1391)  (1147,1391)  (1028,1272)  (1028,1212)  (1387,1272)  (1387,1332)  (1387,1392)  (1327,1392)  (1267,1392)  (1087,1392)  (1027,1392)  (1027,1332)  (1206,1032)  (1266,1032)  (1326,1032)  (1388,1094)  (1388,1154)  (1026,1152)  (1026,1092)  (1026,1032)  (1086,1031)  (1146,1031)  (1386,974)  (1207,1451)  (1147,1451)  (1400,1452)  (1340,1452)  (1280,1452)  | overflowToLeft=false
Southern Spain  (2152,1605)  (2092,1620)  (2092,1560)  (2211,1665)  (2183,1545)  (2212,1605)  | overflowToLeft=false
Burma  (5060,2281)  (5000,2340)  (5085,2221)  (5145,2196)  (5055,2400)  (4995,2400)  | overflowToLeft=false
French Central Africa  (2649,2340)  (2589,2399)  (2589,2339)  (2707,2400)  (2649,2280)  (2709,2280)  (2709,2340)  (2647,2459)  (2587,2459)  (2529,2354)  (2769,2229)  (2769,2289)  (2527,2464)  (2829,2250)  (2889,2247)  | overflowToLeft=false
Pripet Marshes  (3666,885)  (3732,900)  | overflowToLeft=false
Stalingrad  (4220,1084)  (4245,1144)  (4216,1024)  | overflowToLeft=false
Evenkiyskiy  (5058,211)  (4998,270)  (5117,271)  (5001,151)  (5061,151)  (5118,211)  (5121,148)  (5057,330)  (5008,91)  (5068,88)  (5128,88)  (5098,390)  (5038,390)  (5005,31)  (5065,28)  (5125,28)  (4978,434)  (4918,445)  (5077,450)  (5017,494)  (4957,505)  | overflowToLeft=false
Tula  (4053,772)  (4089,832)  (4029,832)  | overflowToLeft=false
14 Sea Zone  (8305,1318)  (8245,1377)  (8245,1317)  (8364,1378)  (8305,1258)  (8365,1258)  (8365,1318)  (8243,1257)  (8304,1437)  (8244,1437)  (8368,1438)  (8303,1198)  (8363,1198)  (8423,1198)  (8425,1258)  (8218,1197)  (8308,1497)  (8248,1497)  (8368,1498)  (8308,1557)  (8248,1557)  (8368,1558)  | overflowToLeft=false
Norway  (2975,238)  (2915,297)  (3021,178)  (3081,132)  (2885,357)  (3111,72)  (2872,417)  (3171,42)  (2812,450)  | overflowToLeft=false
Italian Somaliland  (3706,2818)  (3766,2781)  (3628,2874)  | overflowToLeft=false
Amur  (6584,437)  (6524,496)  (6524,436)  (6643,497)  (6584,377)  (6644,377)  (6644,437)  (6522,376)  (6583,556)  (6464,548)  (6464,488)  (6703,497)  (6703,557)  (6643,557)  (6582,317)  (6642,317)  (6702,317)  (6704,377)  (6704,437)  (6462,428)  (6462,368)  (6522,316)  (6454,308)  (6583,616)  (6404,516)  (6763,497)  (6720,617)  (6660,617)  (6764,320)  (6764,380)  (6402,456)  (6402,396)  (6394,336)  (6600,676)  (6689,677)  (6824,397)  (6342,471)  (6342,411)  (6334,351)  (6540,710)  (6619,736)  (6274,336)  (6559,770)  | overflowToLeft=false
20 Sea Zone  (6011,1088)  (6034,1376)  (6053,1436)  (6071,1067)  (6071,1127)  (6075,1496)  (6086,1729)  (6091,1669)  (6093,1556)  (6094,1326)  (6113,1386)  (6131,1011)  (6131,1071)  (6131,1131)  (6135,1446)  (6146,1729)  (6151,1616)  (6153,1506)  (6154,1290)  (6173,1350)  (6181,1191)  (6191,1000)  (6191,1060)  (6191,1120)  (6195,1410)  (6206,1676)  (6211,1566)  (6213,1470)  (6214,1251)  (6233,1311)  (6241,1180)  (6251,1050)  (6251,1110)  (6255,1371)  (6266,1626)  (6266,1686)  (6273,1431)  (6273,1491)  (6274,1240)  (6293,1300)  (6301,1170)  (6311,1084)  (6315,1360)  (6326,1590)  (6326,1650)  (6326,1710)  (6333,1420)  (6333,1480)  (6334,1230)  (6353,1290)  (6375,1350)  | overflowToLeft=false
Denmark  (2819,634)  | overflowToLeft=false
55 Sea Zone  (7164,3153)  (7104,3173)  (7104,3113)  (7223,3213)  (7164,3093)  (7224,3093)  (7224,3153)  (7163,3233)  (7063,3053)  (7283,3213)  (7283,3273)  (7223,3273)  (7213,3033)  (7273,3033)  (7284,3093)  (7284,3153)  (7336,3333)  (7276,3333)  (6948,3036)  (6934,3100)  (7336,3393)  | overflowToLeft=false
Mexico  (9145,1076)  (9085,1035)  (9190,1136)  (9145,1016)  (9043,975)  (9190,1196)  (9113,956)  | overflowToLeft=false
Suriname  (1162,2036)  | overflowToLeft=false
Northern Sinkiang  (4950,1021)  (4890,1054)  (4890,994)  (5004,1081)  (4950,961)  (5010,961)  (5010,1021)  (4944,1114)  (4938,901)  (4949,1174)  | overflowToLeft=false
Greenland  (1057,20)  (997,56)  (1116,80)  (1117,1)  (1139,140)  (1177,1)  | overflowToLeft=false
49 Sea Zone  (7647,2592)  (7587,2651)  (7587,2591)  (7706,2652)  (7647,2532)  (7707,2532)  (7707,2592)  (7585,2531)  (7646,2711)  (7586,2711)  (7527,2651)  (7527,2591)  (7766,2652)  (7766,2712)  (7706,2712)  (7526,2712)  (7767,2482)  (7767,2542)  (7525,2531)  | overflowToLeft=false
